air_temp,rh,soil_moisture,soil_temp,co2,outside_temp,hour,dli_so_far,cool_trigger,cool_target,heat_trigger,rh_high,rh_low,sm_low,co2_trigger,fan,vent,mister,heater,irrigation,lights,co2_inject,fan_min,mister_min,heater_min,irrigation_min,lights_min,co2_min
31.4,84.2,57.7,27.9,1526.0,33.3,17,11.09,30.8,28.8,14.1,87.7,57.3,54.5,726.0,2,1,0,0,0,0,0,20,0,0,0,0,0
28.8,90.7,16.5,17.8,746.0,24.7,21,6.83,26.2,24.2,10.0,87.0,60.7,55.8,697.0,2,1,0,0,1,0,0,15,0,0,45,0,0
24.6,46.2,73.6,24.2,1019.0,22.6,10,4.81,28.7,26.7,13.6,86.3,61.6,44.2,794.0,0,0,1,0,0,0,0,0,25,0,0,0,0
11.1,93.6,43.2,24.4,1480.0,6.8,15,9.4,31.0,29.0,9.4,89.6,61.1,51.0,691.0,1,1,0,1,1,0,0,20,0,20,30,0,0
13.7,62.8,47.0,21.5,1411.0,5.0,5,0.0,25.9,23.9,12.5,87.5,61.2,50.4,767.0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.0,51.9,41.4,20.6,817.0,15.0,1,0.0,30.9,28.9,10.7,92.7,58.3,48.6,629.0,0,0,1,0,0,0,0,0,15,0,0,0,0
43.2,51.3,78.6,22.6,1100.0,40.7,22,18.24,28.0,26.0,12.0,90.0,60.0,50.0,700.0,3,2,1,0,0,0,0,50,25,0,0,0,0
25.5,91.5,40.2,14.6,630.0,25.8,6,0.0,26.4,24.4,13.6,91.6,55.9,40.9,718.0,0,0,0,0,1,0,0,0,0,0,25,0,0
6.7,66.0,61.2,18.4,1561.0,24.3,14,13.13,28.7,26.7,10.8,89.2,64.1,59.0,676.0,1,1,0,1,0,0,0,15,0,35,0,0,0
18.7,35.2,15.6,21.5,465.0,19.3,9,2.57,27.7,25.7,11.2,88.8,62.2,40.1,604.0,0,0,1,0,1,0,1,0,30,0,45,0,10
36.9,82.7,32.8,31.6,813.0,30.9,11,2.43,26.0,24.0,11.4,85.2,60.8,56.7,702.0,3,2,0,0,1,0,0,20,0,0,45,0,0
7.9,53.7,44.2,8.4,837.0,21.1,15,14.95,27.5,25.5,9.7,85.9,57.9,44.2,716.0,0,0,1,1,0,0,0,0,15,90,0,0,0
27.2,55.3,57.4,15.7,1466.0,23.3,6,0.0,30.4,28.4,11.1,87.6,59.5,52.2,634.0,0,0,1,0,0,0,0,0,15,0,0,0,0
21.7,40.9,71.5,27.2,991.0,18.7,3,0.0,28.0,26.0,12.0,90.0,60.0,50.0,700.0,0,0,1,0,0,0,0,0,25,0,0,0,0
29.1,97.4,46.1,26.9,1586.0,31.8,10,3.14,31.4,29.4,9.4,92.8,60.0,45.2,775.0,2,1,0,0,0,0,0,20,0,0,0,0,0
6.9,73.3,60.3,11.4,1512.0,5.0,8,2.16,27.0,25.0,10.3,91.1,60.2,59.6,694.0,1,1,0,1,0,0,0,15,0,70,0,0,0
32.3,41.4,63.1,17.3,836.0,31.6,22,12.22,28.0,26.0,12.0,90.0,60.0,50.0,700.0,2,1,1,0,0,0,0,40,25,0,0,0,0
31.1,67.4,38.0,22.4,966.0,24.4,7,0.41,30.0,28.0,8.4,91.8,59.7,55.4,621.0,2,1,1,0,1,0,0,10,5,0,40,0,0
21.8,78.1,86.2,22.7,623.0,31.0,23,15.81,31.1,29.1,12.3,85.8,57.6,44.0,616.0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.3,56.4,43.0,15.7,776.0,5.0,18,9.01,26.5,24.5,14.5,88.1,63.9,42.8,701.0,0,0,1,0,0,0,0,0,20,0,0,0,0
24.9,53.5,19.1,23.1,957.0,24.1,10,6.3,29.6,27.6,8.4,89.1,60.0,40.0,750.0,0,0,1,0,1,0,0,0,15,0,40,0,0
11.9,36.9,26.0,24.8,486.0,28.2,13,7.08,28.0,26.0,12.0,90.0,60.0,50.0,700.0,0,0,1,1,1,0,1,0,30,20,45,0,15
44.3,68.3,15.3,27.3,1088.0,42.9,13,5.75,27.3,25.3,9.1,86.0,57.7,53.1,635.0,3,1,1,0,1,0,0,60,30,0,45,0,0
30.7,63.6,85.2,15.7,508.0,28.9,4,0.0,27.3,25.3,12.9,87.6,55.6,42.2,768.0,2,1,1,0,0,0,0,35,20,0,0,0,0
42.7,76.6,18.7,23.2,1488.0,37.1,3,0.0,28.0,26.0,12.0,90.0,60.0,50.0,700.0,3,2,1,0,1,0,0,25,15,0,45,0,0
36.6,66.2,49.9,18.8,779.0,30.4,23,13.61,26.6,24.6,8.5,87.1,63.5,46.5,799.0,3,2,1,0,0,0,0,20,10,0,0,0,0
10.3,42.0,40.5,24.4,795.0,5.0,4,0.0,31.7,29.7,9.7,88.3,57.2,51.4,642.0,0,0,1,0,0,0,0,0,25,0,0,0,0
12.3,93.4,46.0,23.1,1503.0,13.4,2,0.0,28.0,26.0,12.0,90.0,60.0,50.0,700.0,1,1,0,1,0,0,0,20,0,20,0,0,0
20.3,54.8,41.6,31.7,1053.0,21.4,17,13.15,28.0,26.0,12.0,90.0,60.0,50.0,700.0,0,0,1,0,1,0,0,0,15,0,30,0,0
20.3,89.4,95.2,26.6,635.0,33.4,8,2.48,28.5,26.5,13.1,87.6,56.2,46.3,799.0,1,1,0,0,0,0,0,15,0,0,0,0,0
17.7,41.3,29.7,21.7,616.0,14.4,14,11.27,29.9,27.9,14.2,88.6,64.3,43.2,600.0,0,0,1,0,1,0,0,0,30,0,35,0,0
33.7,65.3,50.0,20.2,774.0,31.6,20,17.29,28.0,26.0,12.0,90.0,60.0,50.0,700.0,3,2,1,0,0,0,0,30,15,0,0,0,0
32.0,64.9,54.0,15.2,691.0,34.3,19,7.21,30.6,28.6,10.2,87.6,62.4,54.2,709.0,2,1,1,0,0,0,0,25,15,0,0,0,0
42.7,51.5,96.9,18.7,843.0,41.3,13,4.85,28.3,26.3,14.9,92.5,60.2,58.8,627.0,3,1,1,0,0,0,0,60,30,0,0,0,0
23.3,53.4,47.5,27.1,422.0,24.4,1,0.0,30.7,28.7,13.0,90.8,58.1,46.5,705.0,0,0,1,0,0,0,0,0,15,0,0,0,0
20.1,60.1,25.1,23.1,1427.0,15.7,9,0.84,27.4,25.4,14.1,86.7,60.4,54.2,618.0,0,0,1,0,1,0,0,0,15,0,45,0,0
14.3,67.5,65.3,26.4,787.0,24.0,10,2.04,29.2,27.2,13.0,87.4,61.8,55.9,718.0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.8,56.2,48.1,17.2,1498.0,8.6,10,1.44,31.6,29.6,14.5,87.6,55.3,48.2,671.0,0,0,0,0,1,0,0,0,0,0,25,0,0
18.7,97.2,97.7,19.2,1427.0,21.3,22,11.99,28.9,26.9,9.2,87.8,61.2,58.8,645.0,2,1,0,0,0,0,0,25,0,0,0,0,0
9.2,55.5,95.0,25.0,588.0,9.3,0,0.0,27.0,25.0,9.7,92.7,59.5,47.3,732.0,0,0,1,1,0,0,0,0,15,20,0,0,0
10.6,61.9,42.8,25.4,802.0,26.1,22,19.71,31.3,29.3,11.8,86.2,64.5,45.3,785.0,0,0,1,1,0,0,0,0,15,25,0,0,0
12.8,76.2,52.3,19.7,661.0,5.0,12,3.23,31.5,29.5,8.5,90.3,55.7,55.3,800.0,0,0,0,0,1,0,1,0,0,0,25,0,10
8.8,86.3,52.2,27.1,1462.0,5.0,6,0.0,28.0,26.0,12.0,90.0,60.0,50.0,700.0,0,0,0,1,0,0,0,0,0,30,0,0,0
11.7,63.1,50.2,19.1,805.0,5.0,3,0.0,28.0,26.0,12.0,90.0,60.0,50.0,700.0,0,0,0,1,0,0,0,0,0,20,0,0,0
13.5,86.2,49.9,31.3,728.0,6.3,7,1.02,28.0,26.0,12.0,90.0,60.0,50.0,700.0,0,0,0,0,1,0,0,0,0,0,25,0,0
11.5,87.4,50.9,20.8,644.0,5.0,6,0.0,28.0,26.0,12.0,90.0,60.0,50.0,700.0,0,0,0,1,0,0,0,0,0,20,0,0,0
37.7,37.4,20.3,8.2,492.0,31.5,11,6.64,28.0,26.0,12.0,90.0,60.0,50.0,700.0,3,2,1,1,1,0,0,20,30,90,45,0,0
40.1,65.1,55.4,27.7,455.0,41.2,16,12.8,28.0,26.0,12.0,90.0,60.0,50.0,700.0,3,1,1,0,0,0,0,55,30,0,0,0,0
5.0,91.3,54.6,23.5,693.0,17.0,7,1.2,26.6,24.6,15.0,91.0,58.3,50.5,658.0,1,1,0,1,0,0,0,15,0,60,0,0,0
33.1,50.5,61.3,26.2,542.0,22.4,13,6.86,29.4,27.4,11.5,89.9,64.3,46.8,755.0,2,1,1,0,0,0,0,15,20,0,0,0,0
17.8,96.9,73.3,18.0,1098.0,16.4,14,11.64,28.0,26.0,12.0,90.0,60.0,50.0,700.0,2,1,0,0,0,0,0,25,0,0,0,0,0
25.7,92.2,44.4,23.3,1520.0,25.9,7,0.26,28.0,26.0,12.0,90.0,60.0,50.0,700.0,1,1,0,0,1,0,0,20,0,0,30,0,0
36.5,96.6,60.5,22.3,938.0,32.1,1,0.0,28.8,26.8,13.5,86.5,57.6,53.0,769.0,3,2,0,0,0,0,0,20,0,0,0,0,0
11.2,40.8,40.6,21.3,315.0,14.7,19,13.04,27.1,25.1,13.6,89.0,64.8,59.9,749.0,0,0,1,1,1,0,0,0,30,30,40,0,0
23.6,80.3,81.7,31.1,1783.0,26.9,3,0.0,28.0,26.0,12.0,90.0,60.0,50.0,700.0,1,1,0,0,0,0,0,15,0,0,0,0,0
25.2,59.6,44.8,22.6,767.0,21.7,14,5.14,28.0,26.0,9.0,85.7,56.1,44.8,695.0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.9,78.1,27.8,22.5,796.0,18.7,4,0.0,28.6,26.6,11.1,90.6,59.0,50.2,608.0,0,0,0,0,1,0,0,0,0,0,40,0,0
9.5,60.8,60.5,15.6,328.0,11.8,0,0.0,28.0,26.0,12.0,90.0,60.0,50.0,700.0,0,0,0,1,0,0,0,0,0,30,0,0,0
27.0,56.5,50.2,19.1,735.0,29.8,7,1.3,28.0,26.0,12.0,90.0,60.0,50.0,700.0,0,0,1,0,0,0,0,0,15,0,0,0,0
9.9,84.2,49.4,25.8,1569.0,5.0,10,5.05,27.8,25.8,12.5,87.4,57.6,53.4,775.0,1,1,0,1,1,0,0,15,0,30,25,0,0
27.7,90.9,43.3,17.6,1532.0,18.5,17,11.83,26.3,24.3,13.4,91.3,64.7,46.7,719.0,2,1,0,0,1,0,0,15,0,0,25,0,0
5.6,53.9,70.9,9.2,946.0,6.4,22,10.23,27.4,25.4,13.2,92.7,64.8,40.8,617.0,0,0,1,1,0,0,0,0,20,90,0,0,0
23.5,60.2,31.8,28.4,330.0,18.6,4,0.0,28.0,26.0,12.0,90.0,60.0,50.0,700.0,0,0,0,0,1,0,0,0,0,0,40,0,0
38.1,37.7,61.2,29.4,738.0,27.6,11,6.67,29.0,27.0,13.8,91.9,61.1,59.1,687.0,3,2,1,0,0,0,0,20,30,0,0,0,0
28.6,93.7,54.3,20.5,578.0,23.6,18,3.18,28.0,26.0,12.0,90.0,60.0,50.0,700.0,1,1,0,0,0,1,0,15,0,0,0,240,0
27.6,56.6,66.1,25.8,963.0,30.3,3,0.0,29.7,27.7,10.1,89.9,64.0,52.9,798.0,0,0,1,0,0,0,0,0,15,0,0,0,0
37.6,57.5,82.3,19.4,839.0,18.7,22,6.41,28.0,26.0,12.0,90.0,60.0,50.0,700.0,3,2,1,0,0,0,0,20,15,0,0,0,0
25.9,55.3,26.7,22.3,1010.0,29.6,4,0.0,30.1,28.1,10.1,87.0,59.5,54.0,703.0,0,0,1,0,1,0,0,0,15,0,45,0,0
41.2,96.4,55.4,17.5,482.0,43.2,21,19.93,31.6,29.6,12.9,87.6,56.8,57.0,732.0,3,1,0,0,0,0,0,45,0,0,0,0,0
28.1,72.6,60.4,21.5,398.0,28.5,16,12.82,29.2,27.2,9.0,91.7,62.9,46.1,655.0,0,0,0,0,0,0,1,0,0,0,0,0,15
36.9,42.3,74.1,29.6,645.0,37.9,7,1.0,31.2,29.2,10.1,87.0,55.5,57.2,721.0,3,1,1,0,0,0,0,30,20,0,0,0,0
44.2,49.1,81.9,19.9,1030.0,28.5,3,0.0,28.2,26.2,12.1,88.5,55.4,56.9,624.0,3,2,1,0,0,0,0,30,15,0,0,0,0
35.5,90.5,15.6,28.3,723.0,35.1,13,4.76,28.0,26.0,12.0,90.0,60.0,50.0,700.0,3,1,0,0,1,0,0,35,0,0,45,0,0
27.3,94.3,50.2,20.7,1565.0,21.1,6,0.0,26.4,24.4,14.2,92.0,57.8,46.8,653.0,1,1,0,0,0,0,0,15,0,0,0,0,0
11.5,91.9,54.9,21.6,1459.0,11.2,13,9.95,26.1,24.1,12.4,91.0,57.9,52.4,708.0,1,1,0,1,0,0,0,15,0,20,0,0,0
28.4,84.4,42.2,30.3,1492.0,26.0,9,1.57,28.0,26.0,12.0,90.0,60.0,50.0,700.0,1,1,0,0,1,0,0,25,0,0,30,0,0
10.3,84.7,23.6,22.3,602.0,5.0,4,0.0,28.0,26.0,12.0,90.0,60.0,50.0,700.0,0,0,0,1,1,0,0,0,0,25,45,0,0
14.9,89.8,48.8,21.8,650.0,6.0,18,8.06,28.0,26.0,12.0,90.0,60.0,50.0,700.0,0,0,0,0,1,1,0,0,0,0,25,55,0
10.9,58.7,49.2,14.8,605.0,8.8,7,0.67,28.0,26.0,12.0,90.0,60.0,50.0,700.0,0,0,1,1,1,0,1,0,15,25,25,0,10
8.9,94.4,43.3,20.9,1515.0,5.8,0,0.0,29.7,27.7,12.8,91.2,62.3,43.2,703.0,1,1,0,1,0,0,0,20,0,35,0,0,0
19.9,71.6,43.8,13.2,972.0,14.9,3,0.0,27.4,25.4,8.3,92.5,58.7,54.5,664.0,0,0,0,1,0,0,0,0,0,50,0,0,0
24.7,62.1,19.2,18.1,654.0,35.1,23,11.28,30.3,28.3,11.9,91.5,57.9,52.1,646.0,0,0,0,0,1,0,0,0,0,0,45,0,0
22.7,92.0,91.4,24.7,768.0,28.7,3,0.0,27.4,25.4,11.8,87.3,63.5,52.2,741.0,1,1,0,0,0,0,0,20,0,0,0,0,0
25.2,57.1,40.9,27.3,1498.0,17.1,16,10.11,25.5,23.5,10.0,89.9,58.4,40.3,750.0,0,0,1,0,0,0,0,0,15,0,0,0,0
24.9,56.5,64.1,12.2,306.0,25.8,3,0.0,25.4,23.4,12.5,87.9,55.4,43.3,689.0,0,0,0,1,0,0,0,0,0,60,0,0,0
21.4,65.6,40.7,22.1,454.0,16.9,6,0.0,30.1,28.1,9.5,87.3,55.2,44.4,713.0,0,0,0,0,1,0,0,0,0,0,25,0,0
18.1,48.9,80.6,29.3,850.0,36.5,17,4.73,25.4,23.4,11.6,85.6,58.3,55.4,689.0,0,0,1,0,0,1,0,0,20,0,0,240,0
25.0,94.0,90.1,23.1,848.0,21.0,9,3.75,28.0,26.0,12.0,90.0,60.0,50.0,700.0,1,1,0,0,0,0,0,20,0,0,0,0,0
42.2,59.9,71.4,10.3,927.0,38.8,23,18.1,29.7,27.7,10.8,85.3,60.9,47.5,761.0,3,2,1,1,0,0,0,35,20,80,0,0,0
30.0,79.8,30.4,10.4,1034.0,21.3,3,0.0,27.4,25.4,8.8,92.0,57.4,41.3,714.0,2,1,1,1,0,0,0,15,10,80,0,0,0
30.4,73.2,61.4,23.9,483.0,30.3,10,3.58,28.0,26.0,12.0,90.0,60.0,50.0,700.0,2,1,1,0,0,0,0,30,15,0,0,0,0
17.7,91.5,44.1,22.3,399.0,13.0,15,7.56,30.5,28.5,14.8,89.8,60.4,59.2,693.0,1,1,0,1,1,0,0,15,0,15,35,0,0
12.9,87.9,89.5,19.9,1481.0,12.0,9,2.02,28.2,26.2,8.4,85.9,55.2,56.1,725.0,1,1,0,1,0,0,0,15,0,15,0,0,0
10.7,54.0,49.6,22.3,1444.0,8.2,1,0.0,25.6,23.6,10.4,85.5,57.6,47.2,686.0,0,0,1,0,0,0,0,0,15,0,0,0,0
16.2,90.9,73.9,24.5,826.0,33.7,11,7.51,25.4,23.4,9.8,90.5,59.8,52.5,734.0,1,1,0,0,0,0,0,15,0,0,0,0,0
14.0,77.5,81.7,19.4,443.0,5.0,2,0.0,25.2,23.2,8.2,86.8,59.0,53.7,651.0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.3,62.1,42.3,25.7,1449.0,39.8,12,5.13,28.0,26.0,12.0,90.0,60.0,50.0,700.0,0,0,0,0,1,0,0,0,0,0,30,0,0
11.8,91.7,54.1,25.4,1434.0,8.2,6,0.0,31.1,29.1,12.4,92.2,64.6,55.8,700.0,0,0,0,1,1,0,0,0,0,20,25,0,0
29.2,89.8,96.8,12.6,747.0,19.4,3,0.0,28.0,26.0,12.0,90.0,60.0,50.0,700.0,2,1,0,1,0,0,0,10,0,55,0,0,0
12.6,87.3,70.6,18.5,434.0,10.7,11,2.7,27.9,25.9,14.0,88.4,57.9,51.3,780.0,0,0,0,1,0,0,1,0,0,25,0,0,20
30.0,88.0,48.5,19.9,729.0,28.1,11,5.39,28.0,26.0,12.0,90.0,60.0,50.0,700.0,2,1,0,0,1,0,0,25,0,0,25,0,0
11.0,81.8,63.1,20.2,896.0,8.3,14,4.55,26.9,24.9,14.9,89.0,59.9,59.1,745.0,0,0,0,1,0,0,0,0,0,35,0,0,0
36.8,39.0,30.7,23.2,511.0,28.8,8,0.64,27.4,25.4,9.1,89.3,58.6,59.6,670.0,3,2,1,0,1,0,0,20,25,0,45,0,0
31.9,42.2,86.0,22.2,778.0,32.7,14,9.98,29.6,27.6,11.8,86.7,56.3,45.4,716.0,2,1,1,0,0,0,0,30,20,0,0,0,0
29.8,90.5,56.7,19.5,1479.0,31.0,4,0.0,26.3,24.3,14.3,88.1,62.8,58.6,742.0,2,1,0,0,0,0,0,35,0,0,0,0,0
23.0,75.6,39.8,17.3,1650.0,22.9,13,2.42,28.0,26.0,12.0,90.0,60.0,50.0,700.0,1,1,0,0,1,0,0,15,0,0,30,0,0
27.0,58.5,44.2,16.2,1569.0,28.6,0,0.0,30.7,28.7,14.6,87.3,55.9,44.4,797.0,1,1,0,0,0,0,0,15,0,0,0,0,0
21.8,47.1,38.7,30.6,462.0,14.2,2,0.0,28.0,26.0,12.0,90.0,60.0,50.0,700.0,0,0,1,0,0,0,0,0,20,0,0,0,0
29.4,60.0,55.8,25.9,1622.0,24.8,11,4.18,26.1,24.1,11.1,90.5,57.5,49.9,634.0,2,1,1,0,0,0,0,15,10,0,0,0,0
21.7,49.7,96.1,29.7,355.0,19.5,8,3.27,31.6,29.6,13.4,86.6,57.4,49.0,708.0,0,0,1,0,0,0,1,0,20,0,0,0,20
8.9,84.6,54.6,22.9,1430.0,9.0,12,2.17,25.1,23.1,9.7,85.1,62.3,53.1,784.0,0,0,0,1,0,0,0,0,0,20,0,0,0
23.1,56.5,96.0,22.3,350.0,21.4,4,0.0,28.0,26.0,12.0,90.0,60.0,50.0,700.0,0,0,1,0,0,0,0,0,15,0,0,0,0
11.6,89.0,44.2,26.5,1527.0,9.0,2,0.0,28.0,26.0,12.0,90.0,60.0,50.0,700.0,1,1,0,1,0,0,0,15,0,20,0,0,0
42.7,50.9,26.8,24.7,921.0,38.0,7,0.94,29.8,27.8,10.9,85.3,64.1,47.5,627.0,3,2,1,0,1,0,0,25,20,0,40,0,0
29.2,88.3,97.7,23.6,1030.0,38.4,2,0.0,29.2,27.2,10.2,88.6,64.9,46.6,727.0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.3,95.6,48.2,23.8,302.0,19.9,6,0.0,28.9,26.9,13.5,88.3,61.3,57.3,665.0,2,1,0,1,1,0,0,25,0,30,30,0,0
9.7,84.4,57.8,25.9,453.0,11.0,1,0.0,28.0,26.0,12.0,90.0,60.0,50.0,700.0,0,0,0,1,0,0,0,0,0,30,0,0,0
26.4,87.6,51.6,29.2,705.0,21.9,3,0.0,28.0,26.0,12.0,90.0,60.0,50.0,700.0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.5,62.3,32.2,18.5,603.0,30.5,23,19.01,28.0,26.0,12.0,90.0,60.0,50.0,700.0,3,2,1,0,1,0,0,20,10,0,40,0,0
38.1,73.5,73.2,24.6,341.0,29.4,15,8.57,28.0,26.0,12.0,90.0,60.0,50.0,700.0,3,2,1,0,0,0,0,20,10,0,0,0,0
19.9,72.0,57.1,19.2,595.0,19.8,11,1.9,26.9,24.9,8.9,90.9,55.7,41.7,781.0,0,0,0,0,0,0,1,0,0,0,0,0,15
12.1,88.1,16.0,21.5,953.0,8.5,9,3.2,28.7,26.7,10.9,92.2,61.4,43.2,658.0,0,0,0,0,1,0,0,0,0,0,45,0,0
38.2,97.2,79.1,17.6,468.0,37.2,13,3.53,31.0,29.0,11.3,85.5,64.0,44.7,740.0,3,1,0,0,0,0,0,35,0,0,0,0,0
16.3,48.7,51.5,25.0,1152.0,12.4,5,0.0,28.0,26.0,12.7,88.9,64.8,56.2,607.0,0,0,1,0,0,0,0,0,25,0,0,0,0
30.4,53.1,56.4,27.7,729.0,31.1,14,10.31,30.1,28.1,10.0,85.4,56.6,56.7,644.0,2,1,1,0,1,0,0,15,15,0,25,0,0
10.4,93.0,55.2,27.4,671.0,5.0,7,0.6,28.0,26.0,12.0,90.0,60.0,50.0,700.0,1,1,0,1,0,0,0,20,0,25,0,0,0
21.9,64.4,24.4,19.8,850.0,18.6,23,3.21,28.0,26.0,12.0,90.0,60.0,50.0,700.0,0,0,0,0,1,0,0,0,0,0,45,0,0
40.0,89.9,16.0,21.8,1045.0,29.5,17,17.5,31.5,29.5,10.8,91.1,63.3,54.2,778.0,3,2,0,0,1,0,0,20,0,0,45,0,0
11.8,58.1,50.8,16.1,696.0,12.8,3,0.0,28.0,26.0,12.0,90.0,60.0,50.0,700.0,0,0,1,1,0,0,0,0,15,20,0,0,0
24.0,58.0,64.0,17.4,422.0,30.9,3,0.0,29.7,27.7,10.2,85.2,57.4,55.2,626.0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.2,89.3,38.6,22.2,624.0,5.0,17,5.77,26.2,24.2,10.4,86.5,61.1,41.4,620.0,1,1,0,1,1,1,0,20,0,25,25,240,0
17.8,69.3,92.5,23.6,860.0,17.4,23,5.29,26.0,24.0,12.9,89.2,62.8,59.6,673.0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.5,57.7,48.6,19.0,1531.0,20.9,22,12.68,26.6,24.6,12.9,85.2,59.7,49.1,633.0,1,1,1,0,0,0,0,15,15,0,0,0,0
13.5,45.1,82.3,29.5,1502.0,28.7,13,8.62,30.5,28.5,13.1,87.9,58.7,58.2,620.0,1,1,1,0,0,0,0,15,20,0,0,0,0
25.9,85.8,41.9,21.8,1415.0,17.7,9,4.38,28.0,26.0,12.0,90.0,60.0,50.0,700.0,0,0,0,0,1,0,0,0,0,0,30,0,0
23.5,82.8,46.5,26.5,645.0,19.5,17,3.77,26.2,24.2,9.5,86.0,64.5,51.8,672.0,0,0,0,0,1,1,0,0,0,0,30,240,0
30.0,58.7,51.7,25.1,1574.0,36.6,12,2.9,28.0,26.0,12.0,90.0,60.0,50.0,700.0,2,1,1,0,0,0,0,25,15,0,0,0,0
10.7,90.2,51.9,23.9,648.0,27.2,5,0.0,28.6,26.6,11.3,89.2,55.2,49.8,750.0,1,1,0,1,0,0,0,15,0,20,0,0,0
28.4,55.0,52.0,24.1,668.0,18.7,16,5.2,28.0,26.0,12.0,90.0,60.0,50.0,700.0,1,1,1,0,0,1,0,15,15,0,0,240,0
7.3,58.8,50.5,31.4,1527.0,5.0,18,8.34,29.2,27.2,8.4,86.4,63.5,50.7,764.0,1,1,1,1,1,0,0,15,15,25,25,0,0
29.1,97.5,19.6,29.4,771.0,29.9,10,3.86,28.5,26.5,12.7,87.9,65.0,42.5,755.0,2,1,0,0,1,0,0,20,0,0,40,0,0
22.7,55.6,91.8,21.1,901.0,19.7,16,9.52,31.4,29.4,11.6,85.2,64.5,47.5,738.0,0,0,1,0,0,0,0,0,20,0,0,0,0
10.9,93.2,24.0,23.4,971.0,7.8,10,4.16,31.0,29.0,8.6,89.7,60.9,54.3,794.0,1,1,0,1,1,0,0,20,0,20,45,0,0
13.3,90.7,40.7,27.2,1466.0,14.2,9,1.76,25.5,23.5,13.7,87.0,57.6,41.5,769.0,1,1,0,1,1,0,0,20,0,20,25,0,0
26.6,65.3,92.4,9.7,815.0,19.1,22,3.56,27.1,25.1,10.9,86.2,57.7,47.8,706.0,0,0,0,1,0,0,0,0,0,85,0,0,0
11.6,55.7,83.4,27.9,1311.0,11.1,9,1.11,30.1,28.1,8.9,88.6,59.2,43.8,677.0,0,0,1,0,0,0,0,0,15,0,0,0,0
31.2,93.6,35.4,12.7,639.0,24.9,19,7.62,27.4,25.4,13.7,87.7,59.6,50.0,771.0,2,1,0,1,0,0,0,15,0,55,0,0,0
14.2,56.1,49.0,14.8,628.0,6.8,18,7.39,25.3,23.3,13.6,88.0,57.7,46.5,643.0,0,0,1,0,0,1,0,0,15,0,0,135,0
18.1,76.0,46.9,18.2,1063.0,17.2,5,0.0,28.0,26.0,12.0,90.0,60.0,50.0,700.0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.5,56.1,49.7,16.0,1470.0,24.2,12,2.83,28.0,26.0,12.0,90.0,60.0,50.0,700.0,0,0,1,0,1,0,0,0,15,0,25,0,0
9.4,52.7,16.7,25.8,575.0,20.1,14,6.65,28.0,26.0,12.0,90.0,60.0,50.0,700.0,0,0,1,1,1,0,1,0,15,30,45,0,10
10.6,88.8,21.2,24.3,1632.0,17.8,6,0.0,25.6,23.6,13.3,86.6,57.3,41.9,629.0,1,1,0,1,1,0,0,20,0,30,40,0,0
25.7,59.4,49.1,30.3,649.0,16.8,1,0.0,28.1,26.1,14.3,85.6,59.9,49.7,634.0,0,0,1,0,0,0,0,0,15,0,0,0,0
28.0,81.6,94.8,20.1,578.0,24.9,18,15.35,28.5,26.5,14.4,89.3,64.7,44.7,673.0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.3,60.9,42.9,10.4,314.0,8.1,16,7.15,29.4,27.4,13.6,86.6,63.2,49.4,611.0,0,0,1,1,1,1,1,0,15,80,30,165,20
37.5,48.7,66.8,24.3,992.0,32.0,16,7.13,27.0,25.0,12.4,85.4,60.2,43.2,723.0,3,2,1,0,0,1,0,20,20,0,0,165,0
12.5,35.2,52.9,21.2,773.0,6.7,5,0.0,28.0,26.0,12.0,90.0,60.0,50.0,700.0,0,0,1,0,0,0,0,0,30,0,0,0,0
29.6,42.5,21.2,20.5,836.0,23.6,17,8.95,28.0,26.0,12.0,90.0,60.0,50.0,700.0,2,1,1,0,1,0,0,10,25,0,45,0,0
43.2,42.5,89.7,17.8,954.0,34.4,15,6.47,26.1,24.1,11.1,88.0,57.7,47.6,738.0,3,2,1,0,0,0,0,30,25,0,0,0,0
18.5,61.0,45.7,20.2,687.0,25.4,22,9.29,29.1,27.1,14.7,87.6,64.4,49.3,664.0,0,0,1,0,0,0,0,0,15,0,0,0,0
41.3,54.9,23.9,16.6,455.0,34.1,3,0.0,28.4,26.4,10.4,91.3,63.6,41.8,730.0,3,2,1,0,1,0,0,25,20,0,40,0,0
25.7,93.1,49.7,23.5,697.0,23.9,1,0.0,28.0,26.0,12.0,90.0,60.0,50.0,700.0,1,1,0,0,0,0,0,20,0,0,0,0,0
29.4,50.2,63.2,24.4,1544.0,25.0,1,0.0,30.2,28.2,12.1,91.4,55.5,58.0,623.0,1,1,1,0,0,0,0,15,15,0,0,0,0
41.2,65.2,33.5,18.2,880.0,36.5,3,0.0,28.2,26.2,14.6,86.3,58.1,44.9,787.0,3,2,1,0,0,0,0,25,15,0,0,0,0
